0.0
calibration_0002.txt
0.19626706838607788,0.06296750903129578,-9.698785781860352;0.0;0.19739998877048492,0.05139999836683273,-9.804499626159668;-0.0027052604127675295,-8.726646046852693E-5,-0.0011519172694534063;-0.03059999831020832,0.0072999997064471245,0.11549999564886093;0.0,0.0,0.0;0.0;-0.20884999632835388,-0.9778919816017151,-0.004668999928981066;0.0
0.5231618285179138,0.7173890471458435,-8.99726676940918;0.0;0.1996999979019165,0.05040000006556511,-9.804399490356445;0.0036128314677625895,0.002949606394395232,7.679448463022709E-4;0.3102000057697296,0.6556000113487244,0.8215000033378601;0.0,0.0,0.0;0.0;-0.208965003490448,-0.977865993976593,-0.0046430001966655254;0.0
1.0562164783477783,-0.05337154492735863,-9.832162857055664;0.0;0.1987999975681305,0.0494999997317791,-9.804499626159668;-0.001518436474725604,0.0019547687843441963,-5.2359879191499203E-5;0.8503999710083008,-0.08869999647140503,-0.011899999342858791;0.0,0.0,0.0;0.0;-0.2088869959115982,-0.977882981300354,-0.004588000010699034;0.0
-0.5549089312553406,-0.5847885608673096,-10.28915786743164;0.0;0.20160000026226044,0.04769999906420708,-9.804399490356445;-0.004764748737215996,0.0026179938577115536,-1.3962633966002613E-4;-0.7409999966621399,-0.6262999773025513,-0.4728999733924866;0.0,0.0,0.0;0.0;-0.20897099375724792,-0.9778640270233154,-0.004530999809503555;0.0
1.1597130298614502,0.5676460862159729,-9.137596130371094;0.0;0.20669999718666077,0.0486999973654747,-9.804299354553223;0.005218534264713526,0.00808087456971407,0.007278022821992636;0.9503999948501587,0.5101999640464783,0.674299955368042;0.0,0.0,0.0;0.0;-0.2090979963541031,-0.9778339862823486,-0.004637000150978565;0.0
-0.8031972050666809,-0.34785836935043335,-10.132712364196777;0.0;0.20819999277591705,0.0471000000834465,-9.804299354553223;-0.005323254037648439,-0.01029744278639555,-0.007958701811730862;-1.0025999546051025,-0.3903999924659729,-0.32589998841285706;0.0,0.0,0.0;0.0;-0.20886099338531494,-0.9778839945793152,-0.004569999873638153;0.0
1.0960655212402344,-0.08496543020009995,-9.734441757202148;0.0;0.20739999413490295,0.047599997371435165,-9.804299354553223;0.0031939526088535786,0.008848818950355053,0.004921828396618366;0.8810999989509583,-0.11620000004768372,0.07609999924898148;0.0,0.0,0.0;0.0;-0.20903100073337555,-0.9778479933738708,-0.004585999995470047;0.0
0.2021089345216751,0.7242460250854492,-9.111595153808594;0.0;0.2093999981880188,0.04559999704360962,-9.804299354553223;-0.0013962633674964309,0.002321287989616394,9.075712296180427E-4;-0.013299999758601189,0.670199990272522,0.7037000060081482;0.0,0.0,0.0;0.0;-0.2091200053691864,-0.9778280258178711,-0.004511000122874975;0.0
-0.8661264181137085,-0.16678008437156677,-10.006891250610352;0.0;0.21079999208450317,0.04439999908208847,-9.804200172424316;-0.001343903481028974,-0.0024434609804302454,-0.004066617228090763;-1.0640000104904175,-0.2012999951839447,-0.18859998881816864;0.0,0.0,0.0;0.0;-0.20891200006008148,-0.9778720140457153,-0.004461000207811594;0.0
-0.015447389334440231,-0.650131106376648,-10.33031940460205;0.0;0.21319998800754547,0.0429999977350235,-9.804200172424316;-0.0017278759041801095,8.203047327697277E-4,-9.250245057046413E-4;-0.21319998800754547,-0.6803999543190002,-0.5123000144958496;0.0,0.0,0.0;0.0;-0.20899200439453125,-0.9778540134429932,-0.0044189998880028725;0.0
1.1457213163375854,-0.024708162993192673,-9.654675483703613;0.0;0.21459999680519104,0.042799998074769974,-9.804200172424316;0.0015882495790719986,0.00609119888395071,0.0021642083302140236;0.9228000044822693,-0.05260000005364418,0.15439999103546143;0.0,0.0,0.0;0.0;-0.20905999839305878,-0.9778379797935486,-0.004422999918460846;0.0
0.40780916810035706,0.75815749168396,-9.064006805419922;0.0;0.21969999372959137,0.039799999445676804,-9.804100036621094;-1.3962633966002613E-4,0.0027925267349928617,8.901178953237832E-4;0.18230000138282776,0.7152000069618225,0.7524999976158142;0.0,0.0,0.0;0.0;-0.20916299521923065,-0.9778140187263489,-0.0043310001492500305;0.0
-0.8555153012275696,-0.006282385438680649,-9.882096290588379;0.0;0.22289998829364777,0.04039999842643738,-9.803999900817871;-4.1887903353199363E-4,0.0025656339712440968,8.726646192371845E-4;-1.0662999153137207,-0.04039999842643738,-0.061400000005960464;0.0,0.0,0.0;0.0;-0.20901800692081451,-0.9778429865837097,-0.004393999930471182;0.0
-0.6441360712051392,-0.5306125283241272,-10.264172554016113;0.0;0.22010000050067902,0.04149999842047691,-9.803999900817871;-0.006352998316287994,-0.010646508075296879,-0.009948376566171646;-0.26909998059272766,-0.6985999941825867,-0.5223000049591064;0.0,0.0,0.0;0.0;-0.20886899530887604,-0.9778760075569153,-0.004418000113219023;0.0
-0.5123782753944397,-0.5947293043136597,-10.306099891662598;0.0;0.21779999136924744,0.04179999977350235,-9.804100036621094;-0.0068765971809625626,-0.008447393774986267,1.2217304902151227E-4;-0.1785999983549118,-0.6890999674797058,-0.5026000142097473;0.0,0.0,0.0;0.0;-0.20883700251579285,-0.9778850078582764,-0.004408000037074089;0.0
-0.8613284230232239,-0.10506714880466461,-9.982010841369629;0.0;0.21939998865127563,0.03949999809265137,-9.804100036621094;-0.004747295752167702,-0.008796459063887596,-0.007609635591506958;-1.0627999305725098,-0.12770000100135803,-0.16920000314712524;0.0,0.0,0.0;0.0;-0.20892499387264252,-0.9778649806976318,-0.00430699996650219;0.0
-0.8224561810493469,-0.3420548141002655,-10.137031555175781;0.0;0.21699999272823334,0.0405999980866909,-9.804100036621094;-0.006213372107595205,-0.009354964829981327,-0.008412486873567104;-0.6190999746322632,-0.6681999564170837,-0.5026000142097473;0.0,0.0,0.0;0.0;-0.20887300372123718,-0.9778770208358765,-0.0043379999697208405;0.0
-0.3092734217643738,-0.6405639052391052,-10.322150230407715;0.0;0.21619999408721924,0.041200000792741776,-9.804100036621094;-0.004241149872541428,-0.005619960371404886,-0.004956734832376242;0.2053999900817871,-0.5902999639511108,-0.3750999867916107;0.0,0.0,0.0;0.0;-0.20889399945735931,-0.9778730273246765,-0.004358000122010708;0.0
0.6449883580207825,-0.465681791305542,-10.099040031433105;0.0;0.2190999984741211,0.04010000079870224,-9.804100036621094;-9.075712296180427E-4,-6.632251315750182E-4,0.0016406094655394554;0.9575999975204468,-0.04010000079870224,0.20340000092983246;0.0,0.0,0.0;0.0;-0.20899899303913116,-0.977849006652832,-0.0043390002101659775;0.0
1.1812511682510376,0.019517531618475914,-9.593039512634277;0.0;0.22139999270439148,0.03739999979734421,-9.803999900817871;0.0016755161341279745,0.004485496319830418,0.0021293016616255045;1.0044000148773193,0.39399999380111694,0.6053999662399292;0.0,0.0,0.0;0.0;-0.20920400321483612,-0.9778040051460266,-0.004226000048220158;0.0
1.2217707633972168,0.4423910081386566,-9.191915512084961;0.0;0.22259999811649323,0.03759999945759773,-9.803999900817871;-6.981316983001307E-5,0.0015009831404313445,0.0021816615480929613;0.5911999940872192,0.6977999806404114,0.8112999796867371;0.0,0.0,0.0;0.0;-0.20911000669002533,-0.9778239727020264,-0.004253000020980835;0.0
1.0697005987167358,0.6189202666282654,-9.054727554321289;0.0;0.22179999947547913,0.03700000047683716,-9.803999900817871;0.002286381321027875,0.005550147034227848,0.00296705961227417;0.2683999836444855,0.7375999689102173,0.791700005531311;0.0,0.0,0.0;0.0;-0.20914000272750854,-0.9778180122375488,-0.004213999956846237;0.0
0.642766535282135,0.7768130898475647,-9.005244255065918;0.0;0.21899999678134918,0.0357000008225441,-9.804100036621094;0.004642575979232788,1.7453292093705386E-4,7.679448463022709E-4;-0.29749998450279236,0.6212999820709229,0.5956000089645386;0.0,0.0,0.0;0.0;-0.20901699364185333,-0.9778460264205933,-0.004114000126719475;0.0
0.11639650911092758,0.7337844967842102,-9.120979309082031;0.0;0.21789999306201935,0.0357000008225441,-9.804100036621094;-0.0024260077625513077,-0.002024581888690591,-0.0016231562476605177;-0.7572999596595764,0.36629998683929443,0.29170000553131104;0.0,0.0,0.0;0.0;-0.2089020013809204,-0.9778710007667542,-0.004102999810129404;0.0
-0.6028599739074707,0.3830435574054718,-9.53832721710205;0.0;0.21519999206066132,0.036399997770786285,-9.804200172424316;-0.0013613568153232336,9.250245057046413E-4,5.410520825535059E-4;-0.8133999705314636,-0.5658999681472778,-0.45350000262260437;0.0,0.0,0.0;0.0;-0.20893600583076477,-0.9778649806976318,-0.004110000096261501;0.0
-0.7855662703514099,0.16533400118350983,-9.7427339553833;0.0;0.21319998800754547,0.0357000008225441,-9.804200172424316;-0.0040317103266716,-0.0068765971809625626,-0.006981316953897476;-1.0271999835968018,-0.3887999951839447,-0.3357999920845032;0.0,0.0,0.0;0.0;-0.20865200459957123,-0.9779269695281982,-0.00405400013551116;0.0
-0.37863820791244507,-0.6158556938171387,-10.312966346740723;0.0;0.21119999885559082,0.03759999945759773,-9.804299354553223;-0.003089232835918665,-0.003508111694827676,-0.0039618974551558495;0.1711999922990799,-0.5475000143051147,-0.3946000039577484;0.0,0.0,0.0;0.0;-0.20857499539852142,-0.9779449701309204,-0.004124999977648258;0.0
0.8583117127418518,-0.31439700722694397,-9.963709831237793;0.0;0.2126999944448471,0.03629999980330467,-9.804200172424316;2.7925267932005227E-4,0.004764748737215996,0.0036128314677625895;0.9050999879837036,0.5519999861717224,0.7330999970436096;0.0,0.0,0.0;0.0;-0.20890000462532043,-0.9778749942779541,-0.004077000077813864;0.0
1.2610739469528198,0.3124433159828186,-9.347404479980469;0.0;0.21480000019073486,0.035099998116493225,-9.804200172424316;0.003804817795753479,0.007138396613299847,0.008360126987099648;0.06949999928474426,0.729699969291687,0.7329999804496765;0.0,0.0,0.0;0.0;-0.20893900096416473,-0.9778649806976318,-0.004040999803692102;0.0
0.8026608824729919,0.7340430617332458,-9.003644943237305;0.0;0.21229998767375946,0.03689999878406525,-9.804200172424316;-1.7453292457503267E-5,0.0024958208668977022,0.002234021434560418;-0.8104999661445618,0.32589998841285706,0.27219998836517334;0.0,0.0,0.0;0.0;-0.20871999859809875,-0.9779130220413208,-0.004100999794900417;0.0
0.10289321094751358,0.7066246867179871,-9.151174545288086;0.0;0.20999999344348907,0.03779999911785126,-9.804299354553223;6.981316837482154E-4,0.003228859044611454,-2.9670598451048136E-4;-1.0631999969482422,-0.11620000004768372,-0.15919999778270721;0.0,0.0,0.0;0.0;-0.2084590047597885,-0.9779700040817261,-0.004116999916732311;0.0
-0.43766963481903076,0.495063453912735,-9.42745590209961;0.0;0.2094999998807907,0.03839999809861183,-9.804299354553223;-9.948377264663577E-4,-9.948377264663577E-4,-0.0010646508308127522;-1.0037999153137207,-0.4502999782562256,-0.3944999873638153;0.0,0.0,0.0;0.0;-0.2084289938211441,-0.9779769778251648,-0.004145000129938126;0.0
-0.8897715210914612,-0.10751880705356598,-9.963996887207031;0.0;0.20879998803138733,0.03739999979734421,-9.804299354553223;-3.490658491500653E-5,-0.004363323096185923,-0.002914699725806713;-0.21859999001026154,-0.6649999618530273,-0.4925999939441681;0.0,0.0,0.0;0.0;-0.2084759920835495,-0.9779670238494873,-0.0040870001539587975;0.0
-0.6617764830589294,-0.5164484977722168,-10.248160362243652;0.0;0.21139998733997345,0.0364999994635582,-9.804299354553223;-0.0070685832761228085,9.250245057046413E-4,-0.0019547687843441963;0.41609999537467957,-0.45819997787475586,-0.2768999934196472;0.0,0.0,0.0;0.0;-0.20871199667453766,-0.9779149889945984,-0.004075999837368727;0.0
