89.0
calibration_0008.txt
0.19465817511081696,0.0021930888760834932,-9.694936752319336;0.0;0.19269999861717224,0.010999999940395355,-9.804699897766113;-0.002687806962057948,-1.7453292093705386E-4,-7.15585018042475E-4;-0.006399999838322401,-0.010999999940395355,0.11569999903440475;0.0,0.0,0.0;0.0;-0.6550599932670593,-0.755511999130249,-0.006862999871373177;0.0
0.3110834062099457,-0.054683566093444824,-9.843750953674316;0.0;0.1922999918460846,0.010400000028312206,-9.804699897766113;-0.003298672381788492,1.0471975838299841E-4,-0.002949606394395232;0.47450000047683716,0.38169997930526733,0.09609999507665634;0.0,0.0,0.0;0.0;-0.6551790237426758,-0.7554090023040771,-0.006829000078141689;0.0
-0.7384005188941956,-0.3366535007953644,-9.640129089355469;0.0;0.18629999458789825,0.012199999764561653,-9.804800033569336;-0.006894050631672144,-0.009093165397644043,0.018936822190880775;0.33309999108314514,-0.46219998598098755,-0.05079999938607216;0.0,0.0,0.0;0.0;-0.655394971370697,-0.7552250027656555,-0.006666000001132488;0.0
0.18987934291362762,0.41399580240249634,-9.606006622314453;0.0;0.18969999253749847,0.010900000110268593,-9.804800033569336;-0.0031415927223861217,-0.0042236968874931335,-0.0017104226863011718;-1.886199951171875,0.20469999313354492,0.3805999755859375;0.0,0.0,0.0;0.0;-0.6555500030517578,-0.7550889849662781,-0.006765999831259251;0.0
1.934218168258667,8.523358264937997E-4,-9.911151885986328;0.0;0.18859998881816864,0.013100000098347664,-9.804800033569336;0.001658062799833715,0.008325220085680485,-0.01532399095594883;0.3310999870300293,0.3495999872684479,0.13539999723434448;0.0,0.0,0.0;0.0;-0.6555659770965576,-0.755075991153717,-0.006812000181525946;0.0
0.896073043346405,-0.45248496532440186,-9.92051887512207;0.0;0.18959999084472656,0.013599999248981476,-9.804800033569336;-6.457717972807586E-4,0.00548033369705081,-0.0010122909443452954;1.8500999212265015,-0.18029999732971191,-0.11949999630451202;0.0,0.0,0.0;0.0;-0.6554509997367859,-0.755174994468689,-0.006862000096589327;0.0
-0.2647700011730194,-0.35312560200691223,-9.699801445007324;0.0;0.19139999151229858,0.013700000010430813,-9.804699897766113;-0.005829399451613426,-0.006562437862157822,0.009669124148786068;-0.5541999936103821,-0.3568999767303467,0.1648000031709671;0.0,0.0,0.0;0.0;-0.6554279923439026,-0.7551929950714111,-0.006926999893039465;0.0
1.429836392402649,0.1923118531703949,-9.782362937927246;0.0;0.18879999220371246,0.014800000004470348,-9.804800033569336;-0.0019896754529327154,0.0010122909443452954,-0.0051312679424881935;-0.5417999625205994,0.3871999979019165,0.33149999380111694;0.0,0.0,0.0;0.0;-0.6555449962615967,-0.755092978477478,-0.006881999783217907;0.0
-0.18782033026218414,-0.3759566843509674,-9.636987686157227;0.0;0.19189999997615814,0.013199999928474426,-9.804699897766113;-0.0019024088978767395,0.001972222002223134,-6.457717972807586E-4;1.3181999921798706,-0.38589999079704285,-0.06069999933242798;0.0,0.0,0.0;0.0;-0.6555969715118408,-0.755046010017395,-0.006926000118255615;0.0
-0.3300550878047943,0.4120325446128845,-9.464998245239258;0.0;0.19089999794960022,0.013700000010430813,-9.804699897766113;-0.0030717793852090836,-0.00502654816955328,-0.0017976891249418259;-1.3382999897003174,0.3392999768257141,0.47859999537467957;0.0,0.0,0.0;0.0;-0.6556529998779297,-0.754997968673706,-0.006910999771207571;0.0
1.6420010328292847,-0.34917038679122925,-9.87438678741455;0.0;0.1890999972820282,0.014800000004470348,-9.804800033569336;-0.0026529005263000727,-0.001483529806137085,0.0012217304902151227;0.6639999747276306,-0.4364999830722809,0.01769999973475933;0.0,0.0,0.0;0.0;-0.6556500196456909,-0.7550020217895508,-0.006891999859362841;0.0
0.6881605982780457,0.33396241068840027,-9.62435531616211;0.0;0.18449999392032623,0.01549999974668026,-9.804900169372559;-6.806784076616168E-4,-6.981316837482154E-4,-0.0014660765882581472;-0.06679999828338623,0.3865000009536743,0.2727999985218048;0.0,0.0,0.0;0.0;-0.655784010887146,-0.7548890113830566,-0.0067369998432695866;0.0
-0.850602388381958,-0.2563040852546692,-9.486458778381348;0.0;0.17949999868869781,0.016300000250339508,-9.804900169372559;-0.002687806962057948,3.1415926059708E-4,-0.00251327408477664;1.4972999095916748,-0.32029998302459717,-0.08989999443292618;0.0,0.0,0.0;0.0;-0.6558769941329956,-0.7548109889030457,-0.006634999997913837;0.0
1.8678221702575684,6.607996765524149E-4,-9.914667129516602;0.0;0.17520000040531158,0.016300000250339508,-9.804999351501465;2.9670598451048136E-4,5.585053586401045E-4,-0.0016929693520069122;0.8728999495506287,0.2572000026702881,0.05719999969005585;0.0,0.0,0.0;0.0;-0.6559109687805176,-0.7547829747200012,-0.006566999945789576;0.0
-1.3560184240341187,0.28907594084739685,-9.338363647460938;0.0;0.1770000010728836,0.018199998885393143,-9.804999351501465;-2.9670598451048136E-4,0.004258603323251009,-0.0126710906624794;0.9702999591827393,0.23669999837875366,-0.0015999999595806003;0.0,0.0,0.0;0.0;-0.6558150053024292,-0.7548649907112122,-0.006688999943435192;0.0
-0.8036856055259705,-0.2680739760398865,-9.536469459533691;0.0;0.1825999915599823,0.017799999564886093,-9.804900169372559;-0.006021386012434959,-0.009407324716448784,0.006370451766997576;-0.702299952507019,-0.33169999718666077,0.22379998862743378;0.0,0.0,0.0;0.0;-0.6557179689407349,-0.7549470067024231,-0.006794999819248915;0.0
1.7794952392578125,-0.28246793150901794,-9.999402046203613;0.0;0.18310000002384186,0.01809999905526638,-9.804900169372559;-0.0011519172694534063,-0.0015009831404313445,0.006981316953897476;0.7287999987602234,-0.429999977350235,-0.08989999443292618;0.0,0.0,0.0;0.0;-0.6556940078735352,-0.754967987537384,-0.006823000032454729;0.0
