103.0
calibration_0007.txt
0.06347507238388062,-0.09187988191843033,-9.70694637298584;0.0;0.05049999803304672,-0.06079999729990959,-9.806300163269043;-0.003403391921892762,8.552113431505859E-4,-3.1415926059708E-4;-0.001500000013038516,0.001999999862164259,0.12709999084472656;0.0,0.0,0.0;0.0;-0.9953640103340149,-0.09609299898147583,-0.0022670000325888395;0.0
0.07586745917797089,-0.07319553196430206,-9.699294090270996;0.0;0.02669999934732914,-0.05419999733567238,-9.80639934539795;-0.004310963209718466,7.330382941290736E-4,-9.250245057046413E-4;-0.45819997787475586,0.024799998849630356,0.009599999524652958;0.0,0.0,0.0;0.0;-0.995576024055481,-0.09390299767255783,-0.0011050000321120024;0.0
-0.013053187169134617,-0.04796064645051956,-9.91348934173584;0.0;0.03610000014305115,-0.0543999969959259,-9.80639934539795;-0.004310963209718466,0.0012391837080940604,-7.853981805965304E-4;0.12069999426603317,-0.004299999680370092,0.2547000050544739;0.0,0.0,0.0;0.0;-0.9955359697341919,-0.09431499987840652,-0.0015719999792054296;0.0
-0.4356585144996643,-0.05748957023024559,-9.773159980773926;0.0;0.03229999914765358,-0.05460000038146973,-9.80639934539795;-0.0036128314677625895,-0.002687806962057948,-0.005288347601890564;0.48729997873306274,-0.03350000083446503,0.07819999754428864;0.0,0.0,0.0;0.0;-0.9955589771270752,-0.09407900273799896,-0.0013749999925494194;0.0
0.23477542400360107,-0.07558973878622055,-9.535282135009766;0.0;0.0340999998152256,-0.055399999022483826,-9.80639934539795;-0.0030717793852090836,0.002827433403581381,-0.0026179938577115536;-0.3772999942302704,0.006399999838322401,-0.009999999776482582;0.0,0.0,0.0;0.0;-0.9955809712409973,-0.0938429981470108,-0.0014690000098198652;0.0
0.38807135820388794,-0.07419151812791824,-9.7865571975708;0.0;0.034199997782707214,-0.0543999969959259,-9.80639934539795;-0.005323254037648439,-0.0012740903766825795,0.0023387412074953318;0.08339999616146088,0.015099999494850636,0.2742999792098999;0.0,0.0,0.0;0.0;-0.9955899715423584,-0.09375099837779999,-0.001474000047892332;0.0
-0.4342603087425232,-0.05436753109097481,-9.764809608459473;0.0;0.03500000014901161,-0.0551999993622303,-9.80639934539795;-0.0027925267349928617,3.490658491500653E-5,-0.004607669077813625;-0.19189999997615814,-0.003599999938160181,-0.04919999837875366;0.0,0.0,0.0;0.0;-0.9956030249595642,-0.09361200034618378,-0.0015140000032261014;0.0
0.4793957769870758,-0.07463205605745316,-9.72138786315918;0.0;0.03399999812245369,-0.054999999701976776,-9.80639934539795;-0.002548180753365159,0.0036477381363511086,0.002146754879504442;0.5151000022888184,-0.03319999948143959,0.22529999911785126;0.0,0.0,0.0;0.0;-0.9956240057945251,-0.09339000284671783,-0.0014639999717473984;0.0
0.059969961643218994,-0.05905058979988098,-9.53036880493164;0.0;0.036399997770786285,-0.05649999901652336,-9.80639934539795;-0.0035953782498836517,0.0013962633674964309,-0.0013089969288557768;-0.11479999870061874,0.01730000041425228,0.2547000050544739;0.0,0.0,0.0;0.0;-0.9956300258636475,-0.09331399947404861,-0.0015819999389350414;0.0
-0.41989508271217346,-0.05815994739532471,-9.791078567504883;0.0;0.03680000081658363,-0.057499997317790985,-9.80639934539795;-0.0049916417337954044,-0.0027925267349928617,-0.002949606394395232;-0.4388999938964844,0.018199998885393143,0.009499999694526196;0.0,0.0,0.0;0.0;-0.9956409931182861,-0.09320099651813507,-0.0015910000074654818;0.0
