0.0
calibration_0004.txt
0.2429061233997345,0.24701456725597382,-9.684172630310059;0.0;0.23899999260902405,0.22049999237060547,-9.801199913024902;-9.250245057046413E-4,2.2689280740451068E-4,3.665191470645368E-4;0.006099999882280827,-0.004799999762326479,0.14169999957084656;0.0,0.0,0.0;0.0;0.9816809892654419,0.18980400264263153,0.014100000262260437;0.0
0.38834908604621887,0.06608954817056656,-9.69859504699707;0.0;0.2003999948501587,0.20600000023841858,-9.802399635314941;-0.001117010717280209,-9.599310578778386E-4,-0.0016929693520069122;-0.38670000433921814,-0.31379997730255127,0.03500000014901161;0.0,0.0,0.0;0.0;0.9823240041732788,0.18660999834537506,0.012000000104308128;0.0
-0.2815868556499481,0.5130487084388733,-9.651228904724121;0.0;0.20029999315738678,0.20469999313354492,-9.802399635314941;-9.773843921720982E-4,0.005235987715423107,-0.0027052604127675295;-0.9357999563217163,-0.2928999960422516,0.025200000032782555;0.0,0.0,0.0;0.0;0.9823939800262451,0.18624499440193176,0.011979999952018261;0.0
1.1537562608718872,0.5930054187774658,-9.576778411865234;0.0;0.2029999941587448,0.20430000126361847,-9.802399635314941;-0.0010471974965184927,0.004956734832376242,0.014276793226599693;-0.5658999681472778,0.31540000438690186,0.17219999432563782;0.0,0.0,0.0;0.0;0.9824510216712952,0.1859399974346161,0.012112000025808811;0.0
0.7651963829994202,-0.09990525245666504,-9.714597702026367;0.0;0.2037999927997589,0.20520000159740448,-9.802299499511719;-0.0018500490114092827,-0.002949606394395232,0.005654866807162762;0.9336999654769897,0.3928999900817871,0.23099999129772186;0.0,0.0,0.0;0.0;0.9825720191001892,0.18529599905014038,0.012155000120401382;0.0
-0.3120889961719513,-0.17911502718925476,-9.777555465698242;0.0;0.202799990773201,0.2043999880552292,-9.802399635314941;0.0018675023457035422,0.005497787147760391,0.003228859044611454;1.013100028038025,0.383899986743927,0.24089999496936798;0.0,0.0,0.0;0.0;0.9828150272369385,0.18400700390338898,0.012083999812602997;0.0
0.19792385399341583,-0.1421772837638855,-9.74084758758545;0.0;0.1964999884366989,0.2021999955177307,-9.802499771118164;-4.3633230961859226E-4,1.9198621157556772E-4,8.726646192371845E-4;0.26429998874664307,0.4056999981403351,0.22139999270439148;0.0,0.0,0.0;0.0;0.983036994934082,0.18283799290657043,0.011741000227630138;0.0
1.1213771104812622,0.06170336529612541,-9.666139602661133;0.0;0.19169999659061432,0.20109999179840088,-9.80270004272461;-1.2217304902151227E-4,0.0010471974965184927,0.005288347601890564;-0.5349000096321106,0.23019999265670776,0.13329999148845673;0.0,0.0,0.0;0.0;0.9832670092582703,0.1816139966249466,0.011477000080049038;0.0
1.4604246616363525,0.2998402416706085,-9.627821922302246;0.0;0.18769998848438263,0.19919998943805695,-9.802800178527832;1.9198621157556772E-4,-1.3962633966002613E-4,0.007103490177541971;-1.0016000270843506,0.026200000196695328,0.094200000166893;0.0,0.0,0.0;0.0;0.9834830164909363,0.18045799434185028,0.011247999966144562;0.0
1.2618017196655273,0.5817718505859375,-9.580886840820312;0.0;0.18599998950958252,0.19839999079704285,-9.802800178527832;4.0142572834156454E-4,6.632251315750182E-4,0.008360126987099648;-0.9312999844551086,-0.30629998445510864,0.015799999237060547;0.0,0.0,0.0;0.0;0.9836400151252747,0.1796099990606308,0.011146999895572662;0.0
