358.0
calibration_0001.txt
0.1441979855298996,-0.08433336019515991,-9.63415241241455;0.0;0.14589999616146088,-0.06929999589920044,-9.805299758911133;-0.0013089969288557768,-7.504915702156723E-4,3.490658491500653E-5;-0.018400000408291817,-0.009099999442696571,0.14569999277591705;0.0,0.0,0.0;0.0;-0.7169299721717834,-0.6970949769020081,-0.002867999952286482;0.0
0.14080777764320374,-0.0943123921751976,-9.653909683227539;0.0;0.13650000095367432,-0.050999999046325684,-9.805500030517578;5.235987482592463E-4,5.061454721726477E-4,-4.886921960860491E-4;-0.460099995136261,-0.22349999845027924,-0.16769999265670776;0.0,0.0,0.0;0.0;-0.715533971786499,-0.6985380053520203,-0.003163000103086233;0.0
0.7554951310157776,0.21781489253044128,-9.199097633361816;0.0;0.13589999079704285,-0.06700000166893005,-9.805399894714355;-0.0012042771559208632,0.004398229531943798,5.061454721726477E-4;-0.39089998602867126,0.5475000143051147,-0.1973000019788742;0.0,0.0,0.0;0.0;-0.7164459824562073,-0.6975979804992676,-0.0025829998776316643;0.0
0.7604846954345703,-0.2077113687992096,-9.137566566467285;0.0;0.1362999975681305,-0.06769999861717224,-9.805399894714355;-6.981316983001307E-5,0.0038920841179788113,-0.0010995573829859495;-0.1362999975681305,0.8227999806404114,-0.050200000405311584;0.0,0.0,0.0;0.0;-0.7163829803466797,-0.6976630091667175,-0.0025730000343173742;0.0
0.563326895236969,-0.6651858687400818,-9.259210586547852;0.0;0.13379999995231628,-0.06719999760389328,-9.805500030517578;5.2359879191499203E-5,0.003036872949451208,-0.0010646508308127522;0.346699982881546,0.8418999910354614,0.3125999867916107;0.0,0.0,0.0;0.0;-0.7162200212478638,-0.6978319883346558,-0.0024949999060481787;0.0
-0.021739350631833076,-1.0331076383590698,-9.684556007385254;0.0;0.13499999046325684,-0.06729999929666519,-9.805399894714355;-0.0013089969288557768,0.0031066860537976027,4.5378561480902135E-4;0.6396999955177307,-0.06989999860525131,0.6459999680519104;0.0,0.0,0.0;0.0;-0.7160890102386475,-0.6979659795761108,-0.0025339999701827765;0.0
-0.47750914096832275,-0.235924631357193,-10.136456489562988;0.0;0.1378999948501587,-0.06929999589920044,-9.805399894714355;-1.7453292093705386E-4,6.2831852119416E-4,-0.0011344640515744686;-0.10849999636411667,-0.950499951839447,0.19489999115467072;0.0,0.0,0.0;0.0;-0.7161489725112915,-0.6979020237922668,-0.0025690000038594007;0.0
0.5776538252830505,0.7080516219139099,-9.470226287841797;0.0;0.1403999924659729,-0.07009999454021454,-9.805299758911133;-0.0028972465079277754,0.0035604715812951326,0.003228859044611454;-0.2874999940395355,0.6780999898910522,-0.1875;0.0,0.0,0.0;0.0;-0.7161359786987305,-0.6979140043258667,-0.0026310000102967024;0.0
0.5020257830619812,-0.7875103950500488,-9.3202543258667;0.0;0.1378999948501587,-0.07079999893903732,-9.805399894714355;0.002460914198309183,0.007016223389655352,-0.002321287989616394;0.6268999576568604,0.1688999980688095,0.5870999693870544;0.0,0.0,0.0;0.0;-0.7160249948501587,-0.6980289816856384,-0.0025140000507235527;0.0
-0.44281238317489624,-0.15884090960025787,-10.134511947631836;0.0;0.1388999968767166,-0.07009999454021454,-9.805399894714355;-0.003054326167330146,-0.011850785464048386,-0.001343903481028974;-0.5605999827384949,-0.3416999876499176,-0.26600000262260437;0.0,0.0,0.0;0.0;-0.7160050272941589,-0.698049008846283,-0.0025740000419318676;0.0
