160.0
calibration_0010.txt
0.17158764600753784,-0.04095042496919632,-9.681395530700684;0.0;0.17499999701976776,-0.024000000208616257,-9.804999351501465;-0.0032114058267325163,0.002007128670811653,-4.7123889089562E-4;0.001500000013038516,0.004299999680370092,0.13570000231266022;0.0,0.0,0.0;0.0;-0.6853939890861511,-0.7281150221824646,-0.005237999837845564;0.0
-0.20372742414474487,-0.2905028760433197,-9.851489067077637;0.0;0.17379999160766602,-0.023399999365210533,-9.804999351501465;-0.00609119888395071,-0.0014137167017906904,0.0023038345389068127;0.22819998860359192,0.07249999791383743,0.3612000048160553;0.0,0.0,0.0;0.0;-0.6856799721717834,-0.7278479933738708,-0.005206000059843063;0.0
-0.11347558349370956,-0.5029739141464233,-9.405285835266113;0.0;0.17430000007152557,-0.02410000003874302,-9.804999351501465;-0.002373647876083851,-1.3962633966002613E-4,-0.001972222002223134;-0.1938999891281128,-0.4170999825000763,0.42989999055862427;0.0,0.0,0.0;0.0;-0.6856819987297058,-0.7278450131416321,-0.005198999773710966;0.0
0.6393571496009827,0.5271170139312744,-9.8358793258667;0.0;0.17389999330043793,-0.023499999195337296,-9.804999351501465;5.2359879191499203E-5,-5.410520825535059E-4,-0.01788962446153164;0.3358999788761139,0.4745999872684479,-0.10939999669790268;0.0,0.0,0.0;0.0;-0.6855589747428894,-0.727961003780365,-0.005206999834626913;0.0
-0.08724471181631088,-0.4842895567417145,-9.389330863952637;0.0;0.1761000007390976,-0.02279999852180481,-9.804999351501465;-0.0031590459402650595,-5.410520825535059E-4,-0.002687806962057948;-0.25459998846054077,-0.4477999806404114,0.41999998688697815;0.0,0.0,0.0;0.0;-0.685575008392334,-0.7279449701309204,-0.005309999920427799;0.0
0.34594300389289856,0.2522051930427551,-9.947629928588867;0.0;0.1776999980211258,-0.022599998861551285,-9.804999351501465;-0.003490658476948738,5.759586347267032E-4,-0.006527531426399946;-0.2856000065803528,-0.3303999900817871,0.08659999817609787;0.0,0.0,0.0;0.0;-0.6855989694595337,-0.7279210090637207,-0.005377000197768211;0.0
0.5135083794593811,0.2692040503025055,-9.588577270507812;0.0;0.1784999966621399,-0.02279999852180481,-9.804900169372559;2.0943951676599681E-4,-0.0019547687843441963,-0.011082841083407402;0.23330000042915344,0.3757999837398529,-0.1388999968767166;0.0,0.0,0.0;0.0;-0.6854760050773621,-0.7280369997024536,-0.005390999838709831;0.0
-0.23298455774784088,-0.5615264773368835,-9.51992130279541;0.0;0.17909999191761017,-0.021399999037384987,-9.804900169372559;-0.0027576202992349863,3.665191470645368E-4,0.004328416660428047;0.2816999852657318,0.2175000011920929,0.2532999813556671;0.0,0.0,0.0;0.0;-0.6854609847068787,-0.7280499935150146,-0.005464999936521053;0.0
-0.14431290328502655,-0.3690805733203888,-9.734930038452148;0.0;0.18050000071525574,-0.020999999716877937,-9.804900169372559;-6.457717972807586E-4,0.0031415927223861217,0.010279988870024681;-0.10199999809265137,-0.2533999979496002,0.41999998688697815;0.0,0.0,0.0;0.0;-0.6855790019035339,-0.7279390096664429,-0.005528000183403492;0.0
-0.09791327267885208,-0.3002903461456299,-9.781185150146484;0.0;0.18310000002384186,-0.020399998873472214,-9.804900169372559;-0.0018151424592360854,-5.759586347267032E-4,-1.7453292093705386E-4;-0.39890000224113464,-0.4599999785423279,0.21400000154972076;0.0,0.0,0.0;0.0;-0.6855559945106506,-0.7279580235481262,-0.005644999910145998;0.0
