0.0
calibration_1.txt
0.13656526803970337,-0.107107013463974,-9.649005889892578;0.0;0.1314999908208847,-0.08229999989271164,-9.805399894714355;-1.2217304902151227E-4,-3.490658418741077E-4,2.4434609804302454E-4;0.005699999630451202,-0.0058999997563660145,0.14579999446868896;0.0,0.0,0.0;0.0;-0.6710759997367859,-0.7413449883460999,-0.0013849999522790313;0.0
0.1811836063861847,-0.8622094988822937,-10.491813659667969;0.0;0.1347000002861023,-0.08399999886751175,-9.805299758911133;0.0,0.002199114765971899,4.0142572834156454E-4;0.6398999691009521,0.6037999987602234,0.9695000052452087;0.0,0.0,0.0;0.0;-0.6711300015449524,-0.7412949800491333,-0.001429000054486096;0.0
0.4616020917892456,0.6341570019721985,-8.858795166015625;0.0;0.13439999520778656,-0.08349999785423279,-9.805299758911133;-2.2689280740451068E-4,0.0028448866214603186,0.002199114765971899;0.1988999992609024,-0.6126999855041504,-0.5112000107765198;0.0,0.0,0.0;0.0;-0.6712300181388855,-0.741204023361206,-0.0014459999511018395;0.0
0.7874433398246765,0.533418595790863,-8.945954322814941;0.0;0.1388999968767166,-0.08320000022649765,-9.805299758911133;-0.0011868239380419254,-8.726646046852693E-5,0.0013264502631500363;-0.1290999948978424,-0.7110999822616577,-0.5798999667167664;0.0,0.0,0.0;0.0;-0.6713429689407349,-0.741100013256073,-0.001610000035725534;0.0
0.5262647271156311,0.608136773109436,-8.873361587524414;0.0;0.1363999992609024,-0.08329999446868896,-9.805299758911133;9.4247778179124E-4,-0.0028972465079277754,1.7453292093705386E-4;0.3734999895095825,-0.48539999127388,-0.4032999873161316;0.0,0.0,0.0;0.0;-0.6713950037956238,-0.7410539984703064,-0.0015170000260695815;0.0
-0.36269283294677734,0.34128865599632263,-9.204776763916016;0.0;0.13939999043941498,-0.08429999649524689,-9.80519962310791;-0.002234021434560418,0.002251474652439356,6.457717972807586E-4;0.8410999774932861,0.16279999911785126,0.3418000042438507;0.0,0.0,0.0;0.0;-0.671455979347229,-0.7409970164299011,-0.001585999969393015;0.0
-0.33492007851600647,0.32290118932724,-9.174437522888184;0.0;0.13740000128746033,-0.08370000123977661,-9.805299758911133;0.0018500490114092827,0.0013613568153232336,-5.2359879191499203E-5;0.7058999538421631,0.5544999837875366,0.8223999738693237;0.0,0.0,0.0;0.0;-0.6715499758720398,-0.7409129738807678,-0.001538999960757792;0.0
-0.5819825530052185,-0.6703572869300842,-10.25222110748291;0.0;0.13729999959468842,-0.08190000057220459,-9.805299758911133;0.0023387412074953318,0.013648474588990211,0.005288347601890564;0.6765999794006348,0.5917999744415283,0.8223999738693237;0.0,0.0,0.0;0.0;-0.6716309785842896,-0.7408400177955627,-0.0016070000128820539;0.0
-0.5224818587303162,-0.7482072114944458,-10.324190139770508;0.0;0.13809999823570251,-0.08020000159740448,-9.805299758911133;0.0029845130629837513,0.01012290921062231,0.004310963209718466;0.3619999885559082,0.6979999542236328,0.9498999714851379;0.0,0.0,0.0;0.0;-0.6716079711914062,-0.7408609986305237,-0.001699000014923513;0.0
0.301401287317276,-0.7062894701957703,-10.332972526550293;0.0;0.13660000264644623,-0.07899999618530273,-9.805299758911133;-0.001483529806137085,-0.0013089969288557768,4.0142572834156454E-4;-0.40139999985694885,0.43209999799728394,0.6753000020980835;0.0,0.0,0.0;0.0;-0.671658992767334,-0.7408159971237183,-0.0016949999844655395;0.0
0.739444375038147,-0.37694311141967773,-10.019887924194336;0.0;0.13729999959468842,-0.07739999890327454,-9.805299758911133;8.726646192371845E-4,-0.0038222710136324167,-0.002234021434560418;-0.7648999691009521,0.0478999987244606,0.21439999341964722;0.0,0.0,0.0;0.0;-0.6717029809951782,-0.740776002407074,-0.0017809999408200383;0.0
0.9911420345306396,0.3226713538169861,-9.196348190307617;0.0;0.14399999380111694,-0.0794999971985817,-9.80519962310791;1.7453292093705386E-4,0.002373647876083851,-0.004660028964281082;-0.64410001039505,-0.6656999588012695,-0.5015000104904175;0.0,0.0,0.0;0.0;-0.6718350052833557,-0.7406520247459412,-0.001930000027641654;0.0
0.42181044816970825,0.6287268996238708,-8.838703155517578;0.0;0.14999999105930328,-0.0803999975323677,-9.805099487304688;-3.1415926059708E-4,6.632251315750182E-4,0.001658062799833715;-0.04209999740123749,-0.7039999961853027,-0.5799999833106995;0.0,0.0,0.0;0.0;-0.6718779802322388,-0.7406100034713745,-0.0021019999403506517;0.0
-0.21214543282985687,0.4081347584724426,-9.0896635055542;0.0;0.14739999175071716,-0.07829999923706055,-9.80519962310791;2.7925267932005227E-4,0.0019896754529327154,0.001972222002223134;0.5388999581336975,-0.3334999978542328,-0.2563000023365021;0.0,0.0,0.0;0.0;-0.6718990206718445,-0.7405930161476135,-0.002093000104650855;0.0
-0.5634514093399048,0.05528690665960312,-9.491716384887695;0.0;0.14720000326633453,-0.07759999483823776,-9.80519962310791;1.3962633966002613E-4,0.003403391921892762,0.002460914198309183;0.7842999696731567,0.008899999782443047,0.14559999108314514;0.0,0.0,0.0;0.0;-0.6719489693641663,-0.7405480146408081,-0.0021180000621825457;0.0
-0.6559154987335205,-0.16383042931556702,-9.722594261169434;0.0;0.147599995136261,-0.07660000026226044,-9.80519962310791;3.490658418741077E-4,0.0068765971809625626,0.003577925032004714;0.823199987411499,0.18439999222755432,0.3515999913215637;0.0,0.0,0.0;0.0;-0.6720229983329773,-0.7404810190200806,-0.0021649999544024467;0.0
-0.6906889081001282,-0.3695593774318695,-9.943071365356445;0.0;0.15129999816417694,-0.07779999822378159,-9.805099487304688;0.0028623400721699,0.008133234456181526,0.0038397242315113544;0.8292999863624573,0.352400004863739,0.5378000140190125;0.0,0.0,0.0;0.0;-0.672074019908905,-0.7404320240020752,-0.002248999895527959;0.0
-0.6874136328697205,-0.5323938727378845,-10.09799575805664;0.0;0.15539999306201935,-0.07729999721050262,-9.805099487304688;-0.0033335788175463676,-0.008360126987099648,-0.0014137167017906904;0.7662999629974365,0.5185999870300293,0.7534999847412109;0.0,0.0,0.0;0.0;-0.6721829771995544,-0.7403320074081421,-0.0024049999192357063;0.0
-0.5995081067085266,-0.6652624607086182,-10.252900123596191;0.0;0.15129999816417694,-0.07479999959468842,-9.805099487304688;-6.806784076616168E-4,-0.0026354470755904913,-6.981316837482154E-4;0.8488999605178833,0.23169998824596405,0.41040000319480896;0.0,0.0,0.0;0.0;-0.6722069978713989,-0.7403119802474976,-0.002363000065088272;0.0
